"Plot Title: Multitron Temperature Stability"
"#","Date Time, GMT+01:00","Temp, °C (LGR S/N: 20490117, SEN S/N: 20490117)","Coupler Detached (LGR S/N: 20490117)","Coupler Attached (LGR S/N: 20490117)","Host Connected (LGR S/N: 20490117)","Stopped (LGR S/N: 20490117)","End Of File (LGR S/N: 20490117)"
136,12/13/18 08:15:00 AM,19.246,,,,,
137,12/13/18 08:20:00 AM,19.246,,,,,
138,12/13/18 08:25:00 AM,19.222,,,,,
139,12/13/18 08:30:00 AM,19.222,,,,,
140,12/13/18 08:35:00 AM,19.222,,,,,
141,12/13/18 08:40:00 AM,19.222,,,,,
142,12/13/18 08:45:00 AM,19.222,,,,,
143,12/13/18 08:50:00 AM,19.222,,,,,
144,12/13/18 08:55:00 AM,19.222,,,,,
145,12/13/18 09:00:00 AM,19.222,,,,,
146,12/13/18 09:05:00 AM,19.222,,,,,
147,12/13/18 09:10:00 AM,19.222,,,,,
148,12/13/18 09:15:00 AM,19.222,,,,,
149,12/13/18 09:20:00 AM,19.222,,,,,
150,12/13/18 09:25:00 AM,19.222,,,,,
151,12/13/18 09:30:00 AM,19.222,,,,,
152,12/13/18 09:35:00 AM,19.222,,,,,
153,12/13/18 09:40:00 AM,19.341,,,,,
154,12/13/18 09:41:14 AM,,,Logged,Logged,,
155,12/13/18 09:42:26 AM,,Logged,,,,
156,12/13/18 09:45:00 AM,20.627,,,,,
157,12/13/18 09:50:00 AM,20.293,,,,,
158,12/13/18 09:55:00 AM,20.246,,,,,
159,12/13/18 10:00:00 AM,20.246,,,,,
160,12/13/18 10:05:00 AM,20.222,,,,,
161,12/13/18 10:10:00 AM,20.222,,,,,
162,12/13/18 10:15:00 AM,20.222,,,,,
163,12/13/18 10:20:00 AM,20.198,,,,,
164,12/13/18 10:25:00 AM,20.198,,,,,
165,12/13/18 10:30:00 AM,20.984,,,,,
166,12/13/18 10:30:45 AM,,,Logged,Logged,,
167,12/13/18 10:33:02 AM,,Logged,,,,
168,12/13/18 10:35:00 AM,23.064,,,,,
169,12/13/18 10:40:00 AM,21.246,,,,,
170,12/13/18 10:45:00 AM,2.074,,,,,
171,12/13/18 10:50:00 AM,0.163,,,,,
172,12/13/18 10:55:00 AM,-0.004,,,,,
173,12/13/18 11:00:00 AM,-0.032,,,,,
174,12/13/18 11:05:00 AM,-0.032,,,,,
175,12/13/18 11:10:00 AM,-0.032,,,,,
176,12/13/18 11:15:00 AM,-0.032,,,,,
177,12/13/18 11:20:00 AM,-0.004,,,,,
178,12/13/18 11:25:00 AM,0.024,,,,,
179,12/13/18 11:30:00 AM,0.024,,,,,
180,12/13/18 11:35:00 AM,0.024,,,,,
181,12/13/18 11:40:00 AM,0.024,,,,,
182,12/13/18 11:45:00 AM,0.024,,,,,
183,12/13/18 11:50:00 AM,0.024,,,,,
184,12/13/18 11:55:00 AM,5.179,,,,,
185,12/13/18 11:55:42 AM,,,Logged,Logged,,
186,12/13/18 11:55:51 AM,,,,,Logged,Logged
