"Plot Title: Multitron Spatial Temperature"
"#","Date Time, GMT+01:00","Temp, °C (LGR S/N: 20431982, SEN S/N: 20431982)","Coupler Detached (LGR S/N: 20431982)","Coupler Attached (LGR S/N: 20431982)","Host Connected (LGR S/N: 20431982)","Stopped (LGR S/N: 20431982)","End Of File (LGR S/N: 20431982)"
37,12/13/18 12:00:00 AM,18.842,,,,,
38,12/13/18 12:05:00 AM,18.842,,,,,
39,12/13/18 12:10:00 AM,18.842,,,,,
40,12/13/18 12:15:00 AM,18.842,,,,,
41,12/13/18 12:20:00 AM,18.818,,,,,
42,12/13/18 12:25:00 AM,18.818,,,,,
43,12/13/18 12:30:00 AM,18.818,,,,,
44,12/13/18 12:35:00 AM,18.818,,,,,
45,12/13/18 12:40:00 AM,18.818,,,,,
46,12/13/18 12:45:00 AM,18.794,,,,,
47,12/13/18 12:50:00 AM,18.794,,,,,
48,12/13/18 12:55:00 AM,18.794,,,,,
49,12/13/18 01:00:00 AM,18.794,,,,,
50,12/13/18 01:05:00 AM,18.794,,,,,
51,12/13/18 01:10:00 AM,18.794,,,,,
52,12/13/18 01:15:00 AM,18.794,,,,,
53,12/13/18 01:20:00 AM,18.771,,,,,
54,12/13/18 01:25:00 AM,18.771,,,,,
55,12/13/18 01:30:00 AM,18.771,,,,,
56,12/13/18 01:35:00 AM,18.771,,,,,
57,12/13/18 01:40:00 AM,18.771,,,,,
58,12/13/18 01:45:00 AM,18.771,,,,,
59,12/13/18 01:50:00 AM,18.771,,,,,
60,12/13/18 01:55:00 AM,18.771,,,,,
61,12/13/18 02:00:00 AM,18.771,,,,,
62,12/13/18 02:05:00 AM,18.771,,,,,
63,12/13/18 02:10:00 AM,18.747,,,,,
64,12/13/18 02:15:00 AM,18.747,,,,,
65,12/13/18 02:20:00 AM,18.747,,,,,
66,12/13/18 02:25:00 AM,18.747,,,,,
67,12/13/18 02:30:00 AM,18.747,,,,,
68,12/13/18 02:35:00 AM,18.747,,,,,
69,12/13/18 02:40:00 AM,18.747,,,,,
70,12/13/18 02:45:00 AM,18.747,,,,,
71,12/13/18 02:50:00 AM,18.747,,,,,
72,12/13/18 02:55:00 AM,18.747,,,,,
73,12/13/18 03:00:00 AM,18.747,,,,,
74,12/13/18 03:05:00 AM,18.723,,,,,
75,12/13/18 03:10:00 AM,18.723,,,,,
76,12/13/18 03:15:00 AM,18.723,,,,,
77,12/13/18 03:20:00 AM,18.723,,,,,
78,12/13/18 03:25:00 AM,18.723,,,,,
79,12/13/18 03:30:00 AM,18.723,,,,,
80,12/13/18 03:35:00 AM,18.723,,,,,
81,12/13/18 03:40:00 AM,18.723,,,,,
82,12/13/18 03:45:00 AM,18.723,,,,,
83,12/13/18 03:50:00 AM,18.723,,,,,
84,12/13/18 03:55:00 AM,18.723,,,,,
85,12/13/18 04:00:00 AM,18.723,,,,,
86,12/13/18 04:05:00 AM,18.723,,,,,
87,12/13/18 04:10:00 AM,18.723,,,,,
88,12/13/18 04:15:00 AM,18.723,,,,,
89,12/13/18 04:20:00 AM,18.699,,,,,
90,12/13/18 04:25:00 AM,18.699,,,,,
91,12/13/18 04:30:00 AM,18.723,,,,,
92,12/13/18 04:35:00 AM,18.723,,,,,
93,12/13/18 04:40:00 AM,18.723,,,,,
94,12/13/18 04:45:00 AM,18.699,,,,,
95,12/13/18 04:50:00 AM,18.699,,,,,
96,12/13/18 04:55:00 AM,18.699,,,,,
97,12/13/18 05:00:00 AM,18.699,,,,,
98,12/13/18 05:05:00 AM,18.699,,,,,
99,12/13/18 05:10:00 AM,18.699,,,,,
100,12/13/18 05:15:00 AM,18.699,,,,,
101,12/13/18 05:20:00 AM,18.699,,,,,
102,12/13/18 05:25:00 AM,18.699,,,,,
103,12/13/18 05:30:00 AM,18.699,,,,,
104,12/13/18 05:35:00 AM,18.699,,,,,
105,12/13/18 05:40:00 AM,18.699,,,,,
106,12/13/18 05:45:00 AM,18.699,,,,,
107,12/13/18 05:50:00 AM,18.675,,,,,
108,12/13/18 05:55:00 AM,18.675,,,,,
109,12/13/18 06:00:00 AM,18.675,,,,,
110,12/13/18 06:05:00 AM,18.675,,,,,
111,12/13/18 06:10:00 AM,18.675,,,,,
112,12/13/18 06:15:00 AM,18.675,,,,,
113,12/13/18 06:20:00 AM,18.675,,,,,
114,12/13/18 06:25:00 AM,18.675,,,,,
115,12/13/18 06:30:00 AM,18.675,,,,,
116,12/13/18 06:35:00 AM,18.675,,,,,
117,12/13/18 06:40:00 AM,18.675,,,,,
118,12/13/18 06:45:00 AM,18.675,,,,,
119,12/13/18 06:50:00 AM,18.675,,,,,
120,12/13/18 06:55:00 AM,18.675,,,,,
121,12/13/18 07:00:00 AM,18.675,,,,,
122,12/13/18 07:05:00 AM,18.675,,,,,
123,12/13/18 07:10:00 AM,18.675,,,,,
124,12/13/18 07:15:00 AM,18.675,,,,,
125,12/13/18 07:20:00 AM,18.675,,,,,
126,12/13/18 07:25:00 AM,18.675,,,,,
127,12/13/18 07:30:00 AM,18.675,,,,,
128,12/13/18 07:35:00 AM,18.675,,,,,
129,12/13/18 07:40:00 AM,18.675,,,,,
130,12/13/18 07:45:00 AM,18.675,,,,,
131,12/13/18 07:50:00 AM,18.675,,,,,
132,12/13/18 07:55:00 AM,18.652,,,,,
133,12/13/18 08:00:00 AM,18.675,,,,,
134,12/13/18 08:05:00 AM,18.675,,,,,
135,12/13/18 08:10:00 AM,18.675,,,,,
136,12/13/18 08:15:00 AM,18.652,,,,,
137,12/13/18 08:20:00 AM,18.652,,,,,
138,12/13/18 08:25:00 AM,18.652,,,,,
139,12/13/18 08:30:00 AM,18.652,,,,,
140,12/13/18 08:35:00 AM,18.652,,,,,
141,12/13/18 08:40:00 AM,18.652,,,,,
142,12/13/18 08:45:00 AM,18.652,,,,,
143,12/13/18 08:50:00 AM,18.652,,,,,
144,12/13/18 08:55:00 AM,18.652,,,,,
145,12/13/18 09:00:00 AM,18.628,,,,,
146,12/13/18 09:05:00 AM,18.580,,,,,
147,12/13/18 09:10:00 AM,18.580,,,,,
148,12/13/18 09:15:00 AM,18.580,,,,,
149,12/13/18 09:20:00 AM,18.604,,,,,
150,12/13/18 09:25:00 AM,18.604,,,,,
151,12/13/18 09:30:00 AM,18.604,,,,,
152,12/13/18 09:35:00 AM,18.604,,,,,
153,12/13/18 09:40:00 AM,18.604,,,,,
154,12/13/18 09:45:00 AM,18.628,,,,,
155,12/13/18 09:50:00 AM,18.652,,,,,
156,12/13/18 09:55:00 AM,18.652,,,,,
157,12/13/18 10:00:00 AM,18.652,,,,,
158,12/13/18 10:05:00 AM,19.199,,,,,
159,12/13/18 10:08:54 AM,,,Logged,Logged,,
160,12/13/18 10:10:00 AM,20.817,,,,,
161,12/13/18 10:10:15 AM,,Logged,,,,
162,12/13/18 10:15:00 AM,21.819,,,,,
163,12/13/18 10:20:00 AM,22.058,,,,,
164,12/13/18 10:25:00 AM,22.776,,,,,
165,12/13/18 10:30:00 AM,22.369,,,,,
166,12/13/18 10:35:00 AM,22.082,,,,,
167,12/13/18 10:40:00 AM,21.700,,,,,
168,12/13/18 10:45:00 AM,1.886,,,,,
169,12/13/18 10:50:00 AM,0.218,,,,,
170,12/13/18 10:55:00 AM,0.079,,,,,
171,12/13/18 11:00:00 AM,0.079,,,,,
172,12/13/18 11:05:00 AM,0.079,,,,,
173,12/13/18 11:10:00 AM,0.079,,,,,
174,12/13/18 11:15:00 AM,0.079,,,,,
175,12/13/18 11:20:00 AM,0.107,,,,,
176,12/13/18 11:25:00 AM,0.135,,,,,
177,12/13/18 11:30:00 AM,0.135,,,,,
178,12/13/18 11:35:00 AM,0.135,,,,,
179,12/13/18 11:40:00 AM,0.135,,,,,
180,12/13/18 11:45:00 AM,0.135,,,,,
181,12/13/18 11:50:00 AM,0.135,,,,,
182,12/13/18 11:55:00 AM,5.179,,,,,
183,12/13/18 11:56:53 AM,,,Logged,Logged,,
184,12/13/18 11:58:32 AM,,,,,Logged,Logged
