"Plot Title: Multitron Temperature Stability"
"#","Date Time, GMT+01:00","Temp, °C (LGR S/N: 20490107, SEN S/N: 20490107)","Coupler Detached (LGR S/N: 20490107)","Coupler Attached (LGR S/N: 20490107)","Host Connected (LGR S/N: 20490107)","Stopped (LGR S/N: 20490107)","End Of File (LGR S/N: 20490107)"
65,12/13/18 02:20:00 AM,18.794,,,,,
66,12/13/18 02:25:00 AM,18.771,,,,,
67,12/13/18 02:30:00 AM,18.771,,,,,
68,12/13/18 02:35:00 AM,18.771,,,,,
69,12/13/18 02:40:00 AM,18.771,,,,,
70,12/13/18 02:45:00 AM,18.771,,,,,
71,12/13/18 02:50:00 AM,18.771,,,,,
72,12/13/18 02:55:00 AM,18.771,,,,,
73,12/13/18 03:00:00 AM,18.771,,,,,
74,12/13/18 03:05:00 AM,18.771,,,,,
75,12/13/18 03:10:00 AM,18.771,,,,,
76,12/13/18 03:15:00 AM,18.747,,,,,
77,12/13/18 03:20:00 AM,18.747,,,,,
78,12/13/18 03:25:00 AM,18.747,,,,,
79,12/13/18 03:30:00 AM,18.747,,,,,
80,12/13/18 03:35:00 AM,18.747,,,,,
81,12/13/18 03:40:00 AM,18.747,,,,,
82,12/13/18 03:45:00 AM,18.747,,,,,
83,12/13/18 03:50:00 AM,18.747,,,,,
84,12/13/18 03:55:00 AM,18.747,,,,,
85,12/13/18 04:00:00 AM,18.747,,,,,
86,12/13/18 04:05:00 AM,18.747,,,,,
87,12/13/18 04:10:00 AM,18.747,,,,,
88,12/13/18 04:15:00 AM,18.747,,,,,
89,12/13/18 04:20:00 AM,18.747,,,,,
90,12/13/18 04:25:00 AM,18.747,,,,,
91,12/13/18 04:30:00 AM,18.747,,,,,
92,12/13/18 04:35:00 AM,18.747,,,,,
93,12/13/18 04:40:00 AM,18.747,,,,,
94,12/13/18 04:45:00 AM,18.747,,,,,
95,12/13/18 04:50:00 AM,18.747,,,,,
96,12/13/18 04:55:00 AM,18.747,,,,,
97,12/13/18 05:00:00 AM,18.747,,,,,
98,12/13/18 05:05:00 AM,18.723,,,,,
99,12/13/18 05:10:00 AM,18.723,,,,,
100,12/13/18 05:15:00 AM,18.723,,,,,
101,12/13/18 05:20:00 AM,18.723,,,,,
102,12/13/18 05:25:00 AM,18.723,,,,,
103,12/13/18 05:30:00 AM,18.723,,,,,
104,12/13/18 05:35:00 AM,18.723,,,,,
105,12/13/18 05:40:00 AM,18.723,,,,,
106,12/13/18 05:45:00 AM,18.723,,,,,
107,12/13/18 05:50:00 AM,18.723,,,,,
108,12/13/18 05:55:00 AM,18.723,,,,,
109,12/13/18 06:00:00 AM,18.723,,,,,
110,12/13/18 06:05:00 AM,18.723,,,,,
111,12/13/18 06:10:00 AM,18.723,,,,,
112,12/13/18 06:15:00 AM,18.723,,,,,
113,12/13/18 06:20:00 AM,18.699,,,,,
114,12/13/18 06:25:00 AM,18.699,,,,,
115,12/13/18 06:30:00 AM,18.699,,,,,
116,12/13/18 06:35:00 AM,18.699,,,,,
117,12/13/18 06:40:00 AM,18.699,,,,,
118,12/13/18 06:45:00 AM,18.699,,,,,
119,12/13/18 06:50:00 AM,18.699,,,,,
120,12/13/18 06:55:00 AM,18.699,,,,,
121,12/13/18 07:00:00 AM,18.699,,,,,
122,12/13/18 07:05:00 AM,18.699,,,,,
123,12/13/18 07:10:00 AM,18.699,,,,,
124,12/13/18 07:15:00 AM,18.699,,,,,
125,12/13/18 07:20:00 AM,18.699,,,,,
126,12/13/18 07:25:00 AM,18.699,,,,,
127,12/13/18 07:30:00 AM,18.699,,,,,
128,12/13/18 07:35:00 AM,18.699,,,,,
129,12/13/18 07:40:00 AM,18.699,,,,,
130,12/13/18 07:45:00 AM,18.699,,,,,
131,12/13/18 07:50:00 AM,18.699,,,,,
132,12/13/18 07:55:00 AM,18.699,,,,,
133,12/13/18 08:00:00 AM,18.699,,,,,
134,12/13/18 08:05:00 AM,18.699,,,,,
135,12/13/18 08:10:00 AM,18.699,,,,,
136,12/13/18 08:15:00 AM,18.699,,,,,
137,12/13/18 08:20:00 AM,18.699,,,,,
138,12/13/18 08:25:00 AM,18.699,,,,,
139,12/13/18 08:30:00 AM,18.699,,,,,
140,12/13/18 08:35:00 AM,18.675,,,,,
141,12/13/18 08:40:00 AM,18.675,,,,,
142,12/13/18 08:45:00 AM,18.675,,,,,
143,12/13/18 08:50:00 AM,18.699,,,,,
144,12/13/18 08:55:00 AM,18.675,,,,,
145,12/13/18 09:00:00 AM,18.675,,,,,
146,12/13/18 09:05:00 AM,18.675,,,,,
147,12/13/18 09:10:00 AM,18.652,,,,,
148,12/13/18 09:15:00 AM,18.652,,,,,
149,12/13/18 09:20:00 AM,18.652,,,,,
150,12/13/18 09:25:00 AM,18.652,,,,,
151,12/13/18 09:30:00 AM,18.652,,,,,
152,12/13/18 09:35:00 AM,18.652,,,,,
153,12/13/18 09:40:00 AM,18.675,,,,,
154,12/13/18 09:45:00 AM,18.675,,,,,
155,12/13/18 09:50:00 AM,18.675,,,,,
156,12/13/18 09:55:00 AM,18.675,,,,,
157,12/13/18 10:00:00 AM,18.699,,,,,
158,12/13/18 10:05:00 AM,18.533,,,,,
159,12/13/18 10:08:05 AM,,,Logged,Logged,,
160,12/13/18 10:08:50 AM,,Logged,,,,
161,12/13/18 10:10:00 AM,20.603,,,,,
162,12/13/18 10:15:00 AM,21.294,,,,,
163,12/13/18 10:20:00 AM,22.250,,,,,
164,12/13/18 10:25:00 AM,22.082,,,,,
165,12/13/18 10:30:00 AM,22.082,,,,,
166,12/13/18 10:35:00 AM,21.939,,,,,
167,12/13/18 10:40:00 AM,21.604,,,,,
168,12/13/18 10:45:00 AM,1.615,,,,,
169,12/13/18 10:50:00 AM,0.218,,,,,
170,12/13/18 10:55:00 AM,0.079,,,,,
171,12/13/18 11:00:00 AM,0.079,,,,,
172,12/13/18 11:05:00 AM,0.079,,,,,
173,12/13/18 11:10:00 AM,0.079,,,,,
174,12/13/18 11:15:00 AM,0.079,,,,,
175,12/13/18 11:20:00 AM,0.107,,,,,
176,12/13/18 11:25:00 AM,0.107,,,,,
177,12/13/18 11:30:00 AM,0.107,,,,,
178,12/13/18 11:35:00 AM,0.107,,,,,
179,12/13/18 11:40:00 AM,0.107,,,,,
180,12/13/18 11:45:00 AM,0.107,,,,,
181,12/13/18 11:50:00 AM,0.107,,,,,
182,12/13/18 11:55:00 AM,4.688,,,,,
183,12/13/18 12:00:00 PM,9.064,,,,,
184,12/13/18 12:04:24 PM,,,Logged,Logged,,
185,12/13/18 12:04:34 PM,,,,,Logged,Logged
